out/pcc_out_201601.csv
﻿20160104,光復溪,交通部鐵路改建工程局東部工程處,決標公告,花東線鐵路瓶頸路段雙軌化暨全線電氣化計畫營運期間環境監測新增花蓮光復溪改建橋梁段陸域生態調查專業服務工作,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.15.24.1&job_number=104-WT-G-384,<勞務類>8672工程服務,"557,865",花蓮縣－光復
20160104,寶斗溪,新北市政府採購處,無法決標公告,林口區寶斗溪護岸改善及既有溝渠修復工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.82.11.1&job_number=1041231B,N/A,N/A,N/A
20160104,野溪,行政院農業委員會水土保持局臺南分局,公開招標公告,山豬崁上下游野溪整治二期工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.10&job_number=105WS3404-001,工程類5139-其他土木工程,"5,912,846",臺南市(非原住民地區)
20160104,鳳山溪,高雄市政府水利局,公開招標更正公告,鳳山溪污水區第四期第二標工程(I),http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.97.25&job_number=B1040750,工程類5133-水道、海港、水壩及其他水利工程,"170,505,000",高雄市(非原住民地區)
20160104,野溪,嘉義縣中埔鄉公所,決標公告,瑞豐村瓦厝科野溪護岸復建工程等2件工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.63&job_number=1040044,<工程類>5139其他土木工程,"1,192,585",嘉義縣－中埔
20160104,野溪,南投縣鹿谷鄉公所,決標公告,G1-032竹林村內山野溪災修復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.48.57&job_number=104059,<工程類>5139其他土木工程,"1,066,400",南投縣－鹿谷
20160104,野溪,南投縣集集鎮公所,決標公告,集集鎮集集里車鼓崎野溪災修工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.48.55&job_number=104-30,<工程類>5139其他土木工程,"1,395,000",南投縣－集集
20160104,深坑,新北市深坑區公所,決標公告,深坑區昇高里9、10鄰簡易自來水興建工程第1次契約變更新增項目,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.82.64&job_number=104014-1,<工程類>5139其他土木工程,"64,288",新北市－深坑區
20160104,通霄溪,苗栗縣通霄鎮公所,決標公告,通霄溪南岸排水設施水門施設工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.45.53&job_number=chou1217,<工程類>5133水道、海港、水壩及其他水利工程,"179,500",苗栗縣－通霄
20160104,野溪,南投縣政府,決標公告,竹山鎮桶頭里刈菜園坑野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.48&job_number=1040906511A,<工程類>5133水道、海港、水壩及其他水利工程,"1,790,000",南投縣－竹山
20160104,深坑,新北市深坑區公所,決標公告,105年度深坑區公廁、公園綠地清潔維護,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.82.64&job_number=104040,<勞務類>97其他服務,"1,104,405",新北市－深坑區
20160104,荖濃溪,行政院農業委員會水土保持局臺南分局,決標公告,荖濃溪上游集水區土砂控制測量與監測,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.10&job_number=105WSR-4-01-001,<勞務類>8672工程服務,"2,600,000",高雄市－全區
20160104,油車坑,行政院農業委員會林務局南投林區管理處,決標公告,埔里區16林班油車坑潛壩修復工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.4.4&job_number=104405A410,<工程類>5139其他土木工程,"3,975,000",南投縣－草屯
20160104,來社溪,行政院農業委員會水土保持局臺南分局,決標公告,來社溪集水區調查規劃,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.10&job_number=105-SCWFP-01-04-001,<勞務類>8672工程服務,"2,400,000",屏東縣－全區
20160104,野溪,新竹市政府,決標公告,新竹市香山區香村里、東香里、茄苳里等野溪清疏工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.58&job_number=104A246,<工程類>5139其他土木工程,"2,326,000",新竹市
20160104,深坑,新北市深坑區公所,決標公告,104年度深坑區道路路面養護及改善工程（開口合約）第1次後續擴充,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.82.64&job_number=1031223A-1,<工程類>5139其他土木工程,"2,798,428",新北市－深坑區
20160104,曾文溪,臺南市政府水利局,決標公告,104年度曾文溪以北市管區域排水疏通清淤工程(開口契約)C案,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.95.25&job_number=1041130a,<工程類>5133水道、海港、水壩及其他水利工程,"4,151,000",臺南市－全區
20160104,洋仔厝溪,彰化縣政府,決標公告,104年度5月豪雨鹿港鎮洋仔厝溪排水(南岸)災修工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.47&job_number=104-0022201-159-1-1,<工程類>5133水道、海港、水壩及其他水利工程,"9,704,641",彰化縣－鹿港
20160104,野溪,行政院農業委員會林務局南投林區管理處,決標公告,104年度田中鎮1704保安林野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.4.4&job_number=104405A005,<工程類>5139其他土木工程,"6,150,719",彰化縣－田中
20160104,前鎮河(鳳山溪 (高雄市)),高雄市政府原住民事務委員會,定期彙送,105年度前鎮河親水公園及沿岸兩側綠地清潔維護勞務採購,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.97.34&job_number=105AA0001,<勞務類>97其他服務,"970,000",高雄市－前鎮區
20160104,水坑,屏東縣政府,無法決標公告,104年度下冷水坑農地重劃區玉水段446及447號改善工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.53&job_number=141-1041214P2,N/A,N/A,N/A
20160104,寶斗溪,新北市政府採購處,無法決標公告,林口區寶斗溪護岸改善及既有溝渠修復工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.82.11.1&job_number=1041231B,N/A,N/A,N/A
20160104,東港溪,屏東縣政府,無法決標公告,龍頸溪排水護岸改善(1號閘門~東港溪)竹鳳橋橋樑改建工程併辦土石標售,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.53&job_number=141-1041217A1,N/A,N/A,N/A
20160104,新港溪(北勢溪),苗栗縣政府,無法決標公告,竹南鎮新港溪排水坡面掏空、竹南鎮新港溪護岸基腳掏空、竹南鎮天文里新港溪出口提坊後坡擋土牆崩塌工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.45&job_number=104208c,N/A,N/A,N/A
20160104,中港,經濟部加工出口區管理處中港分處,無法決標公告,105~106年度經濟部加工出口區管理處中港分處公務車租賃,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.7.3&job_number=CK1041214,N/A,N/A,N/A
20160104,深溝,台灣自來水股份有限公司第八區管理處,無法決標公告,105年宜蘭北區用戶用水設備表位改善水量計汰換單價採購暨深溝給水廠管線維護工程(合併招標),http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.52.8&job_number=WD-05-0801-01,N/A,N/A,N/A
20160104,中坑,嘉義縣大林鎮公所,無法決標公告,中坑里田寮13鄰農路復建工程等2件工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.54&job_number=1041228,N/A,N/A,N/A
20160104,新街溪,桃園市中壢區公所,無法決標公告,中壢區新街溪人行步道興建工程(延平路至美隆橋),http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.80.52&job_number=104-11-094,N/A,N/A,N/A
20160104,林邊溪,屏東縣政府,財物變賣公告,104年林邊溪新埤大橋上游段疏濬工程（採售分離土石標售收入）,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.53&job_number=144-1041207-01,N/A,N/A,N/A
20160104,中港,經濟部加工出口區管理處中港分處,公開取得報價單或企劃書公告,105年度中港加工出口區公共區域綠帶水車澆灌作業,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.7.3&job_number=CK1050104,勞務類97-其他服務,"588,280",臺中市(非原住民地區)
20160104,中崙溝,高雄市田寮區公所,定期彙送,田寮區古亭里湖底中崙溝災修工程(104年9月杜鵑颱風),http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.97.74&job_number=1041037,<工程類>5139其他土木工程,"744,000",高雄市－田寮區
20160104,磺溪,臺北市政府產業發展局,更正決標公告,104年度北投泡腳池園區、磺溪嶺景觀步道等溫泉設備維修（開口）勞務採購案-第一次契約變更,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.79.67&job_number=1042045-01,<勞務類>8672工程服務,"245,841",臺北市－北投區
﻿20160105,野溪,行政院農業委員會水土保持局南投分局,公開招標公告,鐵山野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=105-SCWF-01-3-117,工程類5139-其他土木工程,"7,582,149",南投縣信義鄉(原住民地區)
20160105,野溪,行政院農業委員會水土保持局南投分局,公開招標公告,同心一號橋上游野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=105-SCWF-01-3-127,工程類5139-其他土木工程,"3,980,000",嘉義縣(非原住民地區)
20160105,野溪,行政院農業委員會水土保持局南投分局,公開招標公告,盧厝段野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=105-SCWF-01-3-130,工程類5139-其他土木工程,"3,987,109",嘉義市(非原住民地區)
20160105,東勢坑,行政院農業委員會水土保持局南投分局,公開招標公告,東勢坑支流野溪整治三期工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=105-SCWF-01-3-134,工程類5139-其他土木工程,"3,720,000",南投縣(非原住民地區)
20160105,野溪,行政院農業委員會水土保持局南投分局,公開招標公告,行碓橋上下游野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=105-SCWF-01-3-128,工程類5139-其他土木工程,"4,088,951",雲林縣(非原住民地區)
20160105,頭坑,行政院農業委員會水土保持局南投分局,公開招標公告,崎仔頭坑溝整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.9&job_number=105-ADE-01-3-062,工程類5139-其他土木工程,"2,323,590",嘉義縣(非原住民地區)
20160105,石坑,臺中市和平區公所,公開招標公告,104年8月蘇迪勒颱風災後復建工程--和平區達觀里烏石坑野溪基礎掏空復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.87.76&job_number=105A04,工程類5139-其他土木工程,"2,731,200",臺中市和平區(原住民地區)
20160105,野溪,行政院農業委員會水土保持局臺南分局,公開招標公告,頂湖野溪整治二期工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.10&job_number=105-SCWF-01-4-196,工程類5139-其他土木工程,"2,463,106",臺南市(非原住民地區)
20160105,野溪,行政院農業委員會水土保持局臺南分局,公開招標公告,隘丁寮農路旁野溪整治三期工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.10&job_number=105-SCWF-01-4-203,工程類5139-其他土木工程,"2,089,030",高雄市(非原住民地區)
20160105,藤橋溪,行政院農業委員會水土保持局臺東分局,公開招標公告,藤橋溪四期整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.11&job_number=105-SCWF-01-5-213,工程類5139-其他土木工程,"2,240,305",臺東縣東河鄉(原住民地區)
20160105,野溪,行政院農業委員會水土保持局臺東分局,公開招標公告,咖啡園10鄰野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.11&job_number=105-ADE-01-5-129,工程類5139-其他土木工程,"2,341,893",臺東縣東河鄉(原住民地區)
20160105,野溪,南投縣中寮鄉公所,公開招標公告,104年蘇迪勒颱風公共設施災後復建工程-G1003中寮鄉永福村往垃圾場野溪災修復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.48.58&job_number=105-0002,工程類5139-其他土木工程,"540,160",南投縣(非原住民地區)
20160105,野溪,臺東縣政府,無法決標公告,茅卡場上游野溪治理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=104150510555,N/A,N/A,N/A
20160105,陳有蘭溪,經濟部水利署第四河川局,公開招標公告,105年度陳有蘭溪豐丘段疏濬土石採售分離即採即售作業-支出部分,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.20.14&job_number=M104123001W,工程類5139-其他土木工程,"29,396,077",南投縣信義鄉(原住民地區)
20160105,野溪,南投縣政府,公開招標公告,仁愛鄉互助村清流部落西寶橋上下游野溪災修復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.48&job_number=1040906207A,工程類5133-水道、海港、水壩及其他水利工程,"3,070,000",南投縣仁愛鄉(原住民地區)
20160105,野溪,臺南市玉井區公所,公開招標公告,玉井區望明里芒子芒段851 851-2等2處地號野溪護岸工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.95.79&job_number=104-W08,工程類5139-其他土木工程,"757,584",臺南市(非原住民地區)
20160105,曾文溪,臺南市政府工務局,公開招標公告,曾文溪排水潮見橋改建工程及配合安南區潮見橋改建工程配管,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.95.11&job_number=11041201,"工程類5132-橋樑,高架快速道路,隧道及地鐵","94,128,828",臺南市(非原住民地區)
20160105,北溪,宜蘭縣政府,公開招標公告,南澳北溪支流坑溝、金岳農宜南006路基掏空及金洋B段農路崩塌災害復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.42&job_number=AGCO105001,工程類5139-其他土木工程,"18,193,777",宜蘭縣南澳鄉(原住民地區)
20160105,野溪,行政院農業委員會水土保持局臺南分局,公開招標公告,睦光里內庄子段487-3等地號旁野溪整治二期工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.10&job_number=105-SCWF-01-4-190,工程類5139-其他土木工程,"3,109,000",臺南市(非原住民地區)
20160105,淡水河,經濟部水利署第十河川局,無法決標公告,105年度淡水河流域水文無線電遙測系統維護及設備移設更新工作,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.20.20&job_number=W10P105003,N/A,N/A,N/A
20160105,三坑,行政院農業委員會水土保持局臺北分局,公開招標更正公告,鹿右三坑坑溝治理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.7&job_number=105-SCWF-01-1-032,工程類5133-水道、海港、水壩及其他水利工程,"3,152,000",宜蘭縣南澳鄉(原住民地區)
20160105,野溪,行政院農業委員會水土保持局花蓮分局,公開招標更正公告,水璉村芳寮橋上游野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.12&job_number=105-SCWF-01-6-221,工程類5133-水道、海港、水壩及其他水利工程,"3,105,262",花蓮縣(原住民地區)
20160105,卓溪,花蓮縣卓溪鄉公所,決標公告,崙山村及卓溪村道路改善工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.55.62&job_number=1040016489,<工程類>5139其他土木工程,"176,718",花蓮縣－卓溪
20160105,圳頭坑,雲林縣政府,決標公告,新庄村圳頭坑車路坑農路災後復建工程、棋盤崁頂坑上路農路災後復建工程等二件,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.49&job_number=1041A30036,<工程類>5139其他土木工程,"1,201,000",雲林縣－古坑
20160105,野溪,臺東縣政府,決標公告,電光野溪治理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=104150510332,<工程類>5133水道、海港、水壩及其他水利工程,"8,215,074",臺東縣－關山
20160105,法落安溪,臺東縣政府,決標公告,法落安溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=104150510350,<工程類>5139其他土木工程,"2,456,000",臺東縣－東河
20160105,蘭陽溪,宜蘭縣政府,決標公告,「104年度宜蘭縣蘭陽溪以南地區之山坡地、野溪及農路等災害復建工程之委託設計、監造開口契約技術服務工作」後續擴充,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.42&job_number=AGSL104011-1,<勞務類>8673綜合工程服務,"9,500,000","宜蘭縣－羅東,宜蘭縣－三星,宜蘭縣－五結,宜蘭縣－冬山,宜蘭縣－蘇澳,宜蘭縣－南澳"
20160105,野溪,行政院農業委員會林務局南投林區管理處,決標公告,林內鄉湖本村野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.4.4&job_number=104405A106,<工程類>5133水道、海港、水壩及其他水利工程,"4,026,856",雲林縣－林內
20160105,淡水河,臺北市政府工務局衛生下水道工程處,決標公告,淡水河系污水下水道系統相關設施更新汰換工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.79.11.5&job_number=S10424104053,<工程類>5139其他土木工程,"54,138,198","臺北市－全區,基隆市－全區,新北市－全區"
20160105,芭蕉溪,經濟部水利署第五河川局,決標公告,芭蕉溪豐年護岸防災減災工程變更,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.20.15&job_number=104-B-01010-001-029A,<工程類>5133水道、海港、水壩及其他水利工程,"2,524,369",雲林縣－斗六
20160105,野溪,嘉義縣竹崎鄉公所,決標公告,104年8月蘇迪勒颱風G1類-竹崎鄉塘興村武當廟旁野溪災修工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.64&job_number=10419210,<工程類>5139其他土木工程,"4,394,513",嘉義縣－竹崎
20160105,下坑,嘉義縣番路鄉公所,決標公告,104年8月蘇迪勒颱風－(G1)下坑村坑仔內水保災修工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.66&job_number=104082,<工程類>5139其他土木工程,"3,750,000",嘉義縣－番路
20160105,野溪,嘉義縣竹崎鄉公所,決標公告,104年8月蘇迪勒颱風G1類-竹崎鄉桃源村泉州厝水保及白源野溪等2件災害復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.64&job_number=10419209,<工程類>5139其他土木工程,"1,123,364",嘉義縣－竹崎
20160105,利嘉溪,臺東縣政府,決標公告,利嘉溪左岸鐵路橋下游堤防復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=104190210340,<工程類>5133水道、海港、水壩及其他水利工程,"72,737,000",臺東縣－臺東
20160105,蘭陽溪,宜蘭縣政府,決標公告,105年度蘭陽溪以南道路橋梁預約維護及災害緊急應變工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.42&job_number=ENCO104057,<工程類>5139其他土木工程,"20,836,145","宜蘭縣－羅東,宜蘭縣－三星,宜蘭縣－五結,宜蘭縣－冬山,宜蘭縣－蘇澳,宜蘭縣－南澳"
20160105,朴子溪,嘉義縣竹崎鄉公所,決標公告,104年8月蘇迪勒颱風G1類-竹崎鄉白杞村朴子溪上游水保災害復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.64&job_number=10419206,<工程類>5139其他土木工程,"1,148,875",嘉義縣－竹崎
20160105,過溪,嘉義縣竹崎鄉公所,決標公告,104年8月蘇迪勒颱風G1類-竹崎鄉緞繻村過溪野溪災修工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.64&job_number=10419211,<工程類>5139其他土木工程,"1,034,405",嘉義縣－竹崎
20160105,牛欄河,新竹縣關西鎮公所,決標公告,關西鎮牛欄河親水公園坡面工掏空復建工程等兩項工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.44.52&job_number=1041215SL,<工程類>5139其他土木工程,"1,017,931",新竹縣－關西
20160105,南崁溪,桃園市政府工務局,決標公告,南崁溪龜山區中興里照明改善工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.80.11&job_number=1041130-AA1,<工程類>5139其他土木工程,"1,211,714",桃園市－龜山區
20160105,卓溪,花蓮縣政府,決標公告,卓溪鄉立山村2鄰野溪治理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.55&job_number=swc104121002,<工程類>5139其他土木工程,"911,370",花蓮縣－卓溪
20160105,大溪,國防部後備指揮部,決標公告,慈湖、大溪環境清潔委商維護,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=A.5.14&job_number=HA05048P004,<勞務類>97其他服務,"1,432,400",桃園市－大溪區
20160105,野溪,臺東縣政府,決標公告,關山電光溪中游護岸野溪整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=104150510369,<工程類>5133水道、海港、水壩及其他水利工程,"4,535,003",臺東縣－關山
20160105,金崙溪,臺東縣政府,決標公告,104年度金崙溪河道整理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=104190210355,<工程類>5133水道、海港、水壩及其他水利工程,"11,680,486",臺東縣－太麻里
20160105,大溪,行政院農業委員會林務局新竹林區管理處,更正決標公告,大溪及竹東事業區各林道緊急搶修及維護工程後續擴充變更,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.4.2&job_number=104B003-V11-1,<工程類>5139其他土木工程,"1,750,804","新竹縣－全區,苗栗縣－全區"
20160105,北港溪,經濟部水利署第五河川局,定期彙送,北港溪鹿寮堤段環境改善工程(五期) 變更,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.20.15&job_number=104-B-01020-001-010A,<工程類>5133水道、海港、水壩及其他水利工程,"402,000",雲林縣－元長
20160105,八掌溪,經濟部水利署第五河川局,定期彙送,八掌溪頂潭堤段防災減災工程(二期)變更,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.20.15&job_number=104-B-01010-001-036A,<工程類>5133水道、海港、水壩及其他水利工程,"445,000",嘉義縣－東石
20160105,野溪,行政院農業委員會水土保持局臺南分局,無法決標公告,許溪橋下游野溪護岸整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.10&job_number=105-ADE-01-4-080,N/A,N/A,N/A
20160105,野溪,臺東縣政府,無法決標公告,茅卡場上游野溪治理工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.54&job_number=104150510555,N/A,N/A,N/A
20160105,大溪,桃園市政府工務局,無法決標公告,新屋區香心埤及大溪區永昌埤周邊設施改善工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.80.11&job_number=1041216-AA3,N/A,N/A,N/A
20160105,水坑,臺南市南化區公所,無法決標公告,104年度蘇迪勒颱風南化區玉山里風水坑(聖光高幹146)農路災害復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.95.81&job_number=104A056,N/A,N/A,N/A
20160105,淡水河,經濟部水利署第十河川局,無法決標公告,105年度淡水河流域水文無線電遙測系統維護及設備移設更新工作,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.13.20.20&job_number=W10P105003,N/A,N/A,N/A
20160105,中坑,嘉義縣大林鎮公所,更正無法決標公告,中坑里田寮13鄰農路復建工程等2件工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.50.54&job_number=1041228,N/A,N/A,N/A
20160105,花草坑,苗栗縣卓蘭鎮公所,公開取得報價單或企劃書公告,１０４年９月杜鵑颱風（Ｈ３類）公共設施災後復建工程－卓蘭鎮花草坑及風空支線農路崩塌復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.45.57&job_number=1050104001,工程類5139-其他土木工程,"136,770",苗栗縣(非原住民地區)
20160105,旱坑,新竹縣新埔鎮公所,公開取得報價單或企劃書公告,新埔鎮旱坑、下寮、寶石、文山里村道柏油路面工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.44.53&job_number=105-3,工程類5139-其他土木工程,"439,300",新竹縣(非原住民地區)
20160105,石坑,苗栗縣銅鑼鄉公所,定期彙送,新隆村2鄰石坑及盛隆村八燕坑野溪護岸固床工護灘掏空復建工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.76.45.60&job_number=104020,<工程類>5139其他土木工程,"431,500",苗栗縣－銅鑼
20160105,中港,新北市新莊區中港國民小學,決標公告,新北市新莊區中港國民小學105年度庶務性質工作委外服務第1次招標,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.82.8.13&job_number=1041222,<勞務類>97其他服務,"600,000",新北市－全區
﻿20160106,卓溪,行政院農業委員會水土保持局花蓮分局,公開招標公告,卓溪鄉山里哈哈比蝕溝整治工程,http://ronnywang.github.io/pcc-viewer/tender.html?unit_id=3.45.5.12&job_number=105-ADE-01-6-142,工程類5133-水道、海港、水壩及其他水利工程,"1,389,774",花蓮縣(原住民地區)
